NO,Age,Gender(male:1 female:0),Height,Weight,BMI,room,date,time,temp£¨¡æ£©,humi£¨%£©,CO2,air speed,thermal sensation(-3~3),thermal acceptance£¨1:accept£¬-1:unaccept£©,thermal preference(cool:-1 unchange:0 warmer:1)
3,24,1,177,60,19.15158479,202,2019/1/16,17:30:00,27,10,850,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/17,8:40:00,20.7,12,441,0.03,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/17,9:00:00,23,13,888,0.02,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/17,9:30:00,24.4,12,779,0.01,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/17,10:00:00,25.3,12,938,0.01,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/17,10:30:00,26,12,965,0.01,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/17,11:00:00,26.3,12,986,0.01,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/17,11:30:00,26.5,12,1030,0.01,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/17,12:00:00,26.7,12,1056,0.01,0,0.01,0
3,24,1,177,60,19.15158479,202,2019/1/17,14:10:00,24,10,511,0.03,-1,-1,1
3,24,1,177,60,19.15158479,202,2019/1/17,14:30:00,23.9,11,549,0.04,-1,-1,1
3,24,1,177,60,19.15158479,202,2019/1/17,15:00:00,23,12,555,0.03,-1,-1,1
3,24,1,177,60,19.15158479,202,2019/1/17,15:30:00,23.2,13,795,0.05,-2,-1,1
3,24,1,177,60,19.15158479,202,2019/1/17,16:00:00,23,12,586,0.07,-2,-1,1
3,24,1,177,60,19.15158479,202,2019/1/17,16:30:00,25.8,13,979,0.03,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/17,17:00:00,27.6,13,1161,0,1,0,0
3,24,1,177,60,19.15158479,202,2019/1/17,17:30:00,28,13,1227,0.01,3,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/18,8:40:00,18.2,17,501,0.03,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/18,9:00:00,20,17,640,0.02,-1,0,1
3,24,1,177,60,19.15158479,202,2019/1/18,9:30:00,22.8,17,857,0,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/18,10:00:00,24.3,16,1063,0.02,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/18,10:30:00,25.3,15,1009,0.01,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/18,11:00:00,25.9,15,1072,0.03,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/18,11:30:00,26.4,16,1148,0.01,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/18,12:00:00,26.8,15,1087,0.01,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/18,14:10:00,26.8,13,892,0.02,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/18,14:30:00,24.7,11,610,0.04,-1,0,1
3,24,1,177,60,19.15158479,202,2019/1/18,15:00:00,24.4,12,857,0.04,-2,-1,1
3,24,1,177,60,19.15158479,202,2019/1/18,15:30:00,24.5,12,703,0.05,-3,-1,1
3,24,1,177,60,19.15158479,202,2019/1/18,16:00:00,24.6,12,733,0.04,-3,-1,1
3,24,1,177,60,19.15158479,202,2019/1/18,16:30:00,23.9,12,646,0.03,-3,-1,1
3,24,1,177,60,19.15158479,202,2019/1/18,17:00:00,24,12,687,0.06,-2,-1,1
3,24,1,177,60,19.15158479,202,2019/1/18,17:30:00,24,12,665,0.03,-3,-1,1
3,24,1,177,60,19.15158479,202,2019/1/19,8:40:00,19.5,16,473,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/19,9:00:00,20,16,478,nan,-1,0,0
3,24,1,177,60,19.15158479,202,2019/1/19,9:30:00,21.8,15,540,nan,-1,0,1
3,24,1,177,60,19.15158479,202,2019/1/19,10:00:00,22.2,14,578,nan,-2,-1,1
3,24,1,177,60,19.15158479,202,2019/1/19,10:30:00,23.6,14,638,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/19,11:00:00,24.1,12,663,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/19,11:30:00,25,13,657,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/19,12:00:00,25.3,12,655,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/19,14:10:00,26.2,12,679,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/19,14:30:00,25.7,11,617,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/19,15:00:00,25.1,12,607,nan,-1,0,0
3,24,1,177,60,19.15158479,202,2019/1/19,15:30:00,24.6,10,580,nan,-1,0,1
3,24,1,177,60,19.15158479,202,2019/1/19,16:00:00,24.3,12,535,nan,-2,0,1
3,24,1,177,60,19.15158479,202,2019/1/19,16:30:00,23.9,11,479,nan,-2,-1,1
3,24,1,177,60,19.15158479,202,2019/1/19,17:00:00,23.4,11,436,nan,-3,-1,1
3,24,1,177,60,19.15158479,202,2019/1/19,17:30:00,25.3,11,492,nan,-1,-1,1
3,24,1,177,60,19.15158479,202,2019/1/21,8:40:00,21.4,13,512,nan,-1,0,0
3,24,1,177,60,19.15158479,202,2019/1/21,9:00:00,23,14,573,0.03,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/21,9:30:00,25.1,12,685,0.03,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/21,10:00:00,26.3,12,828,0.02,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/21,10:30:00,27.1,12,864,0.02,2,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/21,11:00:00,27.7,11,904,0.02,2,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/21,11:30:00,27.8,12,966,0.01,2,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/21,12:00:00,28.1,11,917,0.02,2,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/21,14:10:00,28.2,9,1412,0.03,2,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/21,14:30:00,26,10,569,0.14,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/21,15:00:00,25.7,9,503,0.1,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/21,15:30:00,25.8,8,499,0.11,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/21,16:00:00,24.8,9,486,0.08,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/21,16:30:00,24.4,10,479,0.13,-1,0,0
3,24,1,177,60,19.15158479,202,2019/1/21,17:00:00,24.4,10,515,0.1,-1,-1,1
3,24,1,177,60,19.15158479,202,2019/1/21,17:30:00,24.1,10,528,0.12,-2,-1,1
3,24,1,177,60,19.15158479,202,2019/1/22,8:40:00,19.9,17,480,0.02,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/22,9:00:00,22.2,15,703,0.03,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/22,9:30:00,24.3,13,778,0.01,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/22,10:00:00,25.3,13,924,0.04,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/22,10:30:00,26,13,816,0.02,1,0,-1
3,24,1,177,60,19.15158479,202,2019/1/22,11:00:00,26.9,13,1069,0.01,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/22,11:30:00,27.2,13,863,0.02,1,0,-1
3,24,1,177,60,19.15158479,202,2019/1/22,12:00:00,27.5,13,973,0.01,3,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/22,14:10:00,27.4,11,635,0.03,2,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/22,14:30:00,27.4,11,662,0.02,2,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/22,15:00:00,27.2,12,877,0.01,1,0,0
3,24,1,177,60,19.15158479,202,2019/1/22,15:30:00,26.6,13,824,0.02,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/22,16:00:00,26.5,13,872,0.01,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/22,16:30:00,25.9,14,938,0.05,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/22,17:00:00,24.6,13,881,0.01,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/22,17:30:00,24.3,14,816,0.03,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/23,8:40:00,21.4,13,795,0.01,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/23,9:00:00,23.6,14,793,0.01,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/23,9:30:00,25.7,14,803,0,1,0,-1
3,24,1,177,60,19.15158479,202,2019/1/23,10:00:00,26.8,14,921,0.01,2,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/23,10:30:00,27.1,14,990,0.02,2,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/23,11:00:00,27.5,13,983,0.04,2,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/23,11:30:00,28.2,14,1111,0.02,1,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/23,12:00:00,28.7,14,1174,0.01,1,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/23,14:10:00,25.9,11,529,0.01,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/23,14:30:00,24.6,11,674,0.05,-1,0,0
3,24,1,177,60,19.15158479,202,2019/1/23,15:00:00,24,12,518,0.07,-2,-1,1
3,24,1,177,60,19.15158479,202,2019/1/23,15:30:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/23,16:00:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/23,16:30:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/23,17:00:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/23,17:30:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/24,8:40:00,20.6,620,16,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/24,9:00:00,21.9,587,16,nan,-1,0,0
3,24,1,177,60,19.15158479,202,2019/1/24,9:30:00,23.6,698,15,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/24,10:00:00,24.7,887,15,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/24,10:30:00,25.4,675,13,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/24,11:00:00,26.6,826,13,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/24,11:30:00,26.6,866,14,nan,1,0,0
3,24,1,177,60,19.15158479,202,2019/1/24,12:00:00,27.3,833,12,nan,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/24,14:10:00,27.6,910,12,0.04,3,-1,-1
3,24,1,177,60,19.15158479,202,2019/1/24,14:30:00,25.7,562,10,0.05,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/24,15:00:00,25,595,10,0.03,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/24,15:30:00,24.6,680,11,0.02,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/24,16:00:00,24.3,650,11,0.01,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/24,16:30:00,24.1,604,12,0.03,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/24,17:00:00,23.8,640,12,0.03,0,0,0
3,24,1,177,60,19.15158479,202,2019/1/24,17:30:00,24,592,12,0.05,-1,0,0
3,24,1,177,60,19.15158479,202,2019/1/25,8:40:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/25,9:00:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/25,9:30:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/25,10:00:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/25,10:30:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/25,11:00:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/25,11:30:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/25,12:00:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/25,14:10:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/25,14:30:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/25,15:00:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/25,15:30:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/25,16:00:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/25,16:30:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/25,17:00:00,nan,nan,nan,nan,nan,nan,nan
3,24,1,177,60,19.15158479,202,2019/1/25,17:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/7,8:50:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/7,9:00:00,20.5,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/7,9:30:00,21.4,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/7,10:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/7,10:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/7,11:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/7,11:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/7,12:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/7,14:10:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/7,14:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/7,15:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/7,15:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/7,16:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/7,16:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/7,17:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/7,17:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/8,8:40:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/8,9:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/8,9:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/8,10:00:00,22.6,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/8,10:30:00,23,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/8,11:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/8,11:30:00,23.7,nan,nan,nan,-1,1,0
4,22,0,174,66,21.79944511,202,2019/1/8,12:00:00,24,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/8,14:10:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/8,14:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/8,15:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/8,15:30:00,22.7,nan,nan,nan,-2,-1,1
4,22,0,174,66,21.79944511,202,2019/1/8,16:00:00,22.6,nan,nan,nan,-1.3,-1,1
4,22,0,174,66,21.79944511,202,2019/1/8,16:30:00,21.9,nan,nan,nan,-1.3,-1,1
4,22,0,174,66,21.79944511,202,2019/1/8,17:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/8,17:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/9,8:40:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/9,9:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/9,9:30:00,21.8,nan,nan,nan,-0.3,1,0
4,22,0,174,66,21.79944511,202,2019/1/9,10:00:00,22.9,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/9,10:30:00,23.8,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/9,11:00:00,24.4,nan,nan,nan,-0.4,1,0
4,22,0,174,66,21.79944511,202,2019/1/9,11:30:00,24.9,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/9,12:00:00,25.3,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/9,14:10:00,23.4,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/9,14:30:00,23.3,nan,nan,nan,-1,1,0
4,22,0,174,66,21.79944511,202,2019/1/9,15:00:00,23.3,nan,nan,nan,-0.2,1,0
4,22,0,174,66,21.79944511,202,2019/1/9,15:30:00,23.1,nan,nan,nan,-1,1,1
4,22,0,174,66,21.79944511,202,2019/1/9,16:00:00,22.9,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/9,16:30:00,22.9,nan,nan,nan,-0.3,1,0
4,22,0,174,66,21.79944511,202,2019/1/9,17:00:00,22,nan,nan,nan,-1,-1,1
4,22,0,174,66,21.79944511,202,2019/1/9,17:30:00,21.5,nan,nan,nan,-2.3,-1,1
4,22,0,174,66,21.79944511,202,2019/1/10,8:40:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/10,9:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/10,9:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/10,10:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/10,10:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/10,11:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/10,11:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/10,12:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/10,14:10:00,24.4,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/10,14:30:00,23.4,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/10,15:00:00,22.3,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/10,15:30:00,22.2,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/10,16:00:00,21.8,nan,nan,nan,-1,1,0
4,22,0,174,66,21.79944511,202,2019/1/10,16:30:00,22.8,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/10,17:00:00,23.5,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/10,17:30:00,23.7,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/11,8:40:00,20.8,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/11,9:00:00,21.6,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/11,9:30:00,23.6,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/11,10:00:00,24.5,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/11,10:30:00,25.1,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/11,11:00:00,24.5,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/11,11:30:00,24.3,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/11,12:00:00,23.6,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/11,14:10:00,22.9,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/11,14:30:00,23,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/11,15:00:00,23.3,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/11,15:30:00,22.3,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/11,16:00:00,21.8,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/11,16:30:00,21.8,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/11,17:00:00,21.5,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/11,17:30:00,21.4,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/15,8:40:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/15,9:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/15,9:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/15,10:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/15,10:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/15,11:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/15,11:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/15,12:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/15,14:10:00,23.2,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/15,14:30:00,23,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/15,15:00:00,22.4,nan,nan,nan,-1,1,1
4,22,0,174,66,21.79944511,202,2019/1/15,15:30:00,22.3,nan,nan,nan,-1,1,1
4,22,0,174,66,21.79944511,202,2019/1/15,16:00:00,22.1,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/15,16:30:00,21.8,nan,nan,nan,-1,1,1
4,22,0,174,66,21.79944511,202,2019/1/15,17:00:00,21.5,nan,nan,nan,-1,1,1
4,22,0,174,66,21.79944511,202,2019/1/15,17:30:00,21.5,nan,nan,nan,-1,1,1
4,22,0,174,66,21.79944511,202,2019/1/16,8:40:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/16,9:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/16,9:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/16,10:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/16,10:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/16,11:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/16,11:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/16,12:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/16,14:10:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/16,14:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/16,15:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/16,15:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/16,16:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/16,16:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/16,17:00:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/16,17:30:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/17,8:40:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/17,9:00:00,20.4,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/17,9:30:00,22,nan,nan,nan,1,1,0
4,22,0,174,66,21.79944511,202,2019/1/17,10:00:00,23,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/17,10:30:00,24,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/17,11:00:00,24.4,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/17,11:30:00,24.9,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/17,12:00:00,25.2,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/17,14:10:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/17,14:30:00,23.1,nan,nan,nan,-1,1,0
4,22,0,174,66,21.79944511,202,2019/1/17,15:00:00,22.4,nan,nan,nan,-1,1,1
4,22,0,174,66,21.79944511,202,2019/1/17,15:30:00,22,nan,nan,nan,-1,0,1
4,22,0,174,66,21.79944511,202,2019/1/17,16:00:00,21.8,nan,nan,nan,-2,0,1
4,22,0,174,66,21.79944511,202,2019/1/17,16:30:00,23.4,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/17,17:00:00,24.7,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/17,17:30:00,25.4,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/18,8:40:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/18,9:00:00,18,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/18,9:30:00,19.8,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/18,10:00:00,21.2,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/18,10:30:00,22.5,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/18,11:00:00,23.4,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/18,11:30:00,24.2,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/18,12:00:00,24.6,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/18,14:10:00,23.8,nan,nan,nan,-1,0,1
4,22,0,174,66,21.79944511,202,2019/1/18,14:30:00,23.5,nan,nan,nan,0,1,0
4,22,0,174,66,21.79944511,202,2019/1/18,15:00:00,23,nan,nan,nan,-1,0,1
4,22,0,174,66,21.79944511,202,2019/1/18,15:30:00,22.5,nan,nan,nan,0,1,1
4,22,0,174,66,21.79944511,202,2019/1/18,16:00:00,22.8,nan,nan,nan,-1,0,1
4,22,0,174,66,21.79944511,202,2019/1/18,16:30:00,22.2,nan,nan,nan,-1,0,1
4,22,0,174,66,21.79944511,202,2019/1/18,17:00:00,22.2,nan,nan,nan,-1,0,1
4,22,0,174,66,21.79944511,202,2019/1/18,17:30:00,22.2,nan,nan,nan,-1,0,1
4,22,0,174,66,21.79944511,202,2019/1/21,8:40:00,nan,nan,nan,nan,nan,nan,nan
4,22,0,174,66,21.79944511,202,2019/1/21,9:00:00,nan,nan,nan,nan,nan,nan,nan
